datetime, albedo, sky, ground, has_fix, latitude, longitude, altitude, satelites, hdop #, gps_data
2017-07-20 18:32:40.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40512, -85.40070833333333, 266.2, 6, 1.52 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 227.98, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40512, longitude: -85.40070833333333, magvariation: nil, satelites: 6, speed: 0.38892, time: ~T[18:32:40.000000]}
2017-07-20 18:32:42.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405118333333334, -85.40071, 266.2, 6, 1.52 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 233.68, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.405118333333334, longitude: -85.40071, magvariation: nil, satelites: 6, speed: 0.25928, time: ~T[18:32:42.000000]}
2017-07-20 18:32:43.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405118333333334, -85.40071166666667, 266.2, 6, 1.52 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 232.76, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.405118333333334, longitude: -85.40071166666667, magvariation: nil, satelites: 6, speed: 0.33336, time: ~T[18:32:43.000000]}
2017-07-20 18:32:44.000000, , 0.0, 0.1046875, true, 42.405116666666665, -85.40071333333333, 266.2, 6, 1.52 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 208.31, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.405116666666665, longitude: -85.40071333333333, magvariation: nil, satelites: 6, speed: 0.44448, time: ~T[18:32:44.000000]}
2017-07-20 18:32:46.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405115, -85.400715, 266.2, 6, 1.52 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 237.13, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.405115, longitude: -85.400715, magvariation: nil, satelites: 6, speed: 0.72228, time: ~T[18:32:46.000000]}
2017-07-20 18:32:47.000000, , 0.0, 0.1046875, true, 42.40511333333333, -85.40071666666667, 266.2, 6, 1.52 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 238.0, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40511333333333, longitude: -85.40071666666667, magvariation: nil, satelites: 6, speed: 0.926, time: ~T[18:32:47.000000]}
2017-07-20 18:32:48.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40511333333333, -85.40072, 266.2, 6, 1.52 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 237.96, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40511333333333, longitude: -85.40072, magvariation: nil, satelites: 6, speed: 1.03712, time: ~T[18:32:48.000000]}
2017-07-20 18:32:49.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40511, -85.40073166666667, 266.1, 6, 1.52 #, %XGPS.GpsData{altitude: {266.1, :meter}, angle: 243.2, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40511, longitude: -85.40073166666667, magvariation: nil, satelites: 6, speed: 1.2408400000000002, time: ~T[18:32:49.000000]}
2017-07-20 18:32:51.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40511, -85.40073333333333, 266.0, 6, 1.52 #, %XGPS.GpsData{altitude: {266.0, :meter}, angle: 239.52, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40511, longitude: -85.40073333333333, magvariation: nil, satelites: 6, speed: 1.12972, time: ~T[18:32:51.000000]}
2017-07-20 18:32:52.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510833333333, -85.40074166666666, 265.9, 6, 1.52 #, %XGPS.GpsData{altitude: {265.9, :meter}, angle: 240.55, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40510833333333, longitude: -85.40074166666666, magvariation: nil, satelites: 6, speed: 1.12972, time: ~T[18:32:52.000000]}
2017-07-20 18:32:53.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510666666667, -85.400745, 265.9, 6, 1.52 #, %XGPS.GpsData{altitude: {265.9, :meter}, angle: 244.48, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40510666666667, longitude: -85.400745, magvariation: nil, satelites: 6, speed: 1.0186000000000002, time: ~T[18:32:53.000000]}
2017-07-20 18:32:54.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.4051, -85.40074833333334, 265.8, 6, 1.52 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 244.55, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.4051, longitude: -85.40074833333334, magvariation: nil, satelites: 6, speed: 0.9815600000000001, time: ~T[18:32:54.000000]}
2017-07-20 18:32:56.000000, , 0.0, 0.1046875, true, 42.405095, -85.40075333333333, 265.8, 6, 1.52 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 236.32, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.405095, longitude: -85.40075333333333, magvariation: nil, satelites: 6, speed: 0.8519200000000001, time: ~T[18:32:56.000000]}
2017-07-20 18:32:57.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405095, -85.400755, 265.8, 6, 1.52 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 234.23, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.405095, longitude: -85.400755, magvariation: nil, satelites: 6, speed: 0.8519200000000001, time: ~T[18:32:57.000000]}
2017-07-20 18:32:58.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40509333333333, -85.40075833333333, 265.8, 6, 1.53 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 223.59, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40509333333333, longitude: -85.40075833333333, magvariation: nil, satelites: 6, speed: 0.88896, time: ~T[18:32:58.000000]}
2017-07-20 18:33:00.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40509, -85.40076166666667, 265.8, 6, 1.52 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 237.23, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40509, longitude: -85.40076166666667, magvariation: nil, satelites: 6, speed: 0.9074800000000001, time: ~T[18:33:00.000000]}
2017-07-20 18:33:01.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508833333333, -85.400765, 265.8, 6, 1.52 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 244.46, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40508833333333, longitude: -85.400765, magvariation: nil, satelites: 6, speed: 0.7963600000000001, time: ~T[18:33:01.000000]}
2017-07-20 18:33:02.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508833333333, -85.40076666666667, 265.8, 6, 1.52 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 244.43, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40508833333333, longitude: -85.40076666666667, magvariation: nil, satelites: 6, speed: 0.61116, time: ~T[18:33:02.000000]}
2017-07-20 18:33:03.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508666666667, -85.40077, 265.8, 6, 1.52 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 244.72, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40508666666667, longitude: -85.40077, magvariation: nil, satelites: 6, speed: 0.61116, time: ~T[18:33:03.000000]}
2017-07-20 18:33:05.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508666666667, -85.40077333333333, 265.8, 6, 1.53 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 252.05, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40508666666667, longitude: -85.40077333333333, magvariation: nil, satelites: 6, speed: 0.44448, time: ~T[18:33:05.000000]}
2017-07-20 18:33:06.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405085, -85.400775, 265.8, 6, 1.53 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 239.64, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405085, longitude: -85.400775, magvariation: nil, satelites: 6, speed: 0.51856, time: ~T[18:33:06.000000]}
2017-07-20 18:33:07.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405085, -85.400775, 265.8, 6, 1.52 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 236.96, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.405085, longitude: -85.400775, magvariation: nil, satelites: 6, speed: 0.35188, time: ~T[18:33:07.000000]}
2017-07-20 18:33:08.000000, , 0.0, 0.1046875, true, 42.405085, -85.40077666666667, 265.8, 6, 1.53 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 218.86, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405085, longitude: -85.40077666666667, magvariation: nil, satelites: 6, speed: 0.22224, time: ~T[18:33:08.000000]}
2017-07-20 18:33:09.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508333333333, -85.40077666666667, 265.8, 6, 1.52 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 204.69, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40508333333333, longitude: -85.40077666666667, magvariation: nil, satelites: 6, speed: 0.09260000000000002, time: ~T[18:33:09.000000]}
2017-07-20 18:33:11.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508333333333, -85.40077833333334, 265.8, 6, 1.53 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 284.27, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40508333333333, longitude: -85.40077833333334, magvariation: nil, satelites: 6, speed: 0.18520000000000003, time: ~T[18:33:11.000000]}
2017-07-20 18:33:12.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405085, -85.40077833333334, 265.8, 6, 1.52 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 11.33, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.405085, longitude: -85.40077833333334, magvariation: nil, satelites: 6, speed: 0.18520000000000003, time: ~T[18:33:12.000000]}
2017-07-20 18:33:13.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405085, -85.40077833333334, 265.8, 6, 2.01 #, %XGPS.GpsData{altitude: {265.8, :meter}, angle: 3.25, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 2.01, latitude: 42.405085, longitude: -85.40077833333334, magvariation: nil, satelites: 6, speed: 0.31484000000000006, time: ~T[18:33:13.000000]}
2017-07-20 18:33:15.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508666666667, -85.40077833333334, 265.7, 6, 2.01 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 329.03, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 2.01, latitude: 42.40508666666667, longitude: -85.40077833333334, magvariation: nil, satelites: 6, speed: 0.25928, time: ~T[18:33:15.000000]}
2017-07-20 18:33:16.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508666666667, -85.40077833333334, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 294.19, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40508666666667, longitude: -85.40077833333334, magvariation: nil, satelites: 6, speed: 0.14816000000000001, time: ~T[18:33:16.000000]}
2017-07-20 18:33:17.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508666666667, -85.40078, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 267.97, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40508666666667, longitude: -85.40078, magvariation: nil, satelites: 6, speed: 0.22224, time: ~T[18:33:17.000000]}
2017-07-20 18:33:18.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508666666667, -85.40078, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 244.69, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40508666666667, longitude: -85.40078, magvariation: nil, satelites: 6, speed: 0.31484000000000006, time: ~T[18:33:18.000000]}
2017-07-20 18:33:20.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508666666667, -85.40078333333334, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 249.1, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40508666666667, longitude: -85.40078333333334, magvariation: nil, satelites: 6, speed: 0.61116, time: ~T[18:33:20.000000]}
2017-07-20 18:33:21.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405085, -85.400785, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 248.03, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405085, longitude: -85.400785, magvariation: nil, satelites: 6, speed: 0.7963600000000001, time: ~T[18:33:21.000000]}
2017-07-20 18:33:22.000000, , 0.0, 0.1046875, true, 42.405085, -85.40078833333334, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 235.98, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405085, longitude: -85.40078833333334, magvariation: nil, satelites: 6, speed: 0.87044, time: ~T[18:33:22.000000]}
2017-07-20 18:33:23.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508333333333, -85.40079, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 225.43, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40508333333333, longitude: -85.40079, magvariation: nil, satelites: 6, speed: 0.9630400000000001, time: ~T[18:33:23.000000]}
2017-07-20 18:33:25.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508, -85.400795, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 224.07, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40508, longitude: -85.400795, magvariation: nil, satelites: 6, speed: 0.8334, time: ~T[18:33:25.000000]}
2017-07-20 18:33:26.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405078333333336, -85.40079666666666, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 218.21, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405078333333336, longitude: -85.40079666666666, magvariation: nil, satelites: 6, speed: 0.66672, time: ~T[18:33:26.000000]}
2017-07-20 18:33:27.000000, , 0.0, 0.1046875, true, 42.405076666666666, -85.40079833333333, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 211.4, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405076666666666, longitude: -85.40079833333333, magvariation: nil, satelites: 6, speed: 0.5556, time: ~T[18:33:27.000000]}
2017-07-20 18:33:28.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405076666666666, -85.4008, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 185.27, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405076666666666, longitude: -85.4008, magvariation: nil, satelites: 6, speed: 0.5556, time: ~T[18:33:28.000000]}
2017-07-20 18:33:30.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405073333333334, -85.4008, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 198.26, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405073333333334, longitude: -85.4008, magvariation: nil, satelites: 6, speed: 0.463, time: ~T[18:33:30.000000]}
2017-07-20 18:33:31.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405071666666664, -85.40080166666667, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 216.34, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405071666666664, longitude: -85.40080166666667, magvariation: nil, satelites: 6, speed: 0.48152000000000006, time: ~T[18:33:31.000000]}
2017-07-20 18:33:32.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405071666666664, -85.40080166666667, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 236.24, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405071666666664, longitude: -85.40080166666667, magvariation: nil, satelites: 6, speed: 0.50004, time: ~T[18:33:32.000000]}
2017-07-20 18:33:33.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40507, -85.40080333333333, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 240.32, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40507, longitude: -85.40080333333333, magvariation: nil, satelites: 6, speed: 0.51856, time: ~T[18:33:33.000000]}
2017-07-20 18:33:35.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40506833333333, -85.40080833333333, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 250.49, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40506833333333, longitude: -85.40080833333333, magvariation: nil, satelites: 6, speed: 0.88896, time: ~T[18:33:35.000000]}
2017-07-20 18:33:36.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40506833333333, -85.40081, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 247.79, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40506833333333, longitude: -85.40081, magvariation: nil, satelites: 6, speed: 1.03712, time: ~T[18:33:36.000000]}
2017-07-20 18:33:37.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40506666666667, -85.40081333333333, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 242.73, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40506666666667, longitude: -85.40081333333333, magvariation: nil, satelites: 6, speed: 0.9074800000000001, time: ~T[18:33:37.000000]}
2017-07-20 18:33:38.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40506666666667, -85.40081666666667, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 244.12, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40506666666667, longitude: -85.40081666666667, magvariation: nil, satelites: 6, speed: 0.8519200000000001, time: ~T[18:33:38.000000]}
2017-07-20 18:33:40.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405065, -85.40082, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 235.75, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405065, longitude: -85.40082, magvariation: nil, satelites: 6, speed: 0.66672, time: ~T[18:33:40.000000]}
2017-07-20 18:33:41.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40506333333333, -85.40082333333334, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 233.56, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40506333333333, longitude: -85.40082333333334, magvariation: nil, satelites: 6, speed: 0.6852400000000001, time: ~T[18:33:41.000000]}
2017-07-20 18:33:42.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40506333333333, -85.400825, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 231.33, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40506333333333, longitude: -85.400825, magvariation: nil, satelites: 6, speed: 0.6852400000000001, time: ~T[18:33:42.000000]}
2017-07-20 18:33:43.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40506, -85.40082833333334, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 227.18, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40506, longitude: -85.40082833333334, magvariation: nil, satelites: 6, speed: 0.70376, time: ~T[18:33:43.000000]}
2017-07-20 18:33:45.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405058333333336, -85.40083, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 236.79, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405058333333336, longitude: -85.40083, magvariation: nil, satelites: 6, speed: 0.5926400000000001, time: ~T[18:33:45.000000]}
2017-07-20 18:33:46.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405058333333336, -85.40083166666666, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 232.88, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405058333333336, longitude: -85.40083166666666, magvariation: nil, satelites: 6, speed: 0.50004, time: ~T[18:33:46.000000]}
2017-07-20 18:33:47.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405058333333336, -85.40083333333334, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 234.17, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405058333333336, longitude: -85.40083333333334, magvariation: nil, satelites: 6, speed: 0.42596000000000006, time: ~T[18:33:47.000000]}
2017-07-20 18:33:48.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40505666666667, -85.400835, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 229.34, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.40505666666667, longitude: -85.400835, magvariation: nil, satelites: 6, speed: 0.33336, time: ~T[18:33:48.000000]}
2017-07-20 18:33:50.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405055, -85.400835, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 218.22, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405055, longitude: -85.400835, magvariation: nil, satelites: 6, speed: 0.37040000000000006, time: ~T[18:33:50.000000]}
2017-07-20 18:33:51.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405055, -85.40083666666666, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 218.76, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405055, longitude: -85.40083666666666, magvariation: nil, satelites: 6, speed: 0.42596000000000006, time: ~T[18:33:51.000000]}
2017-07-20 18:33:52.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405055, -85.40083833333334, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 238.49, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405055, longitude: -85.40083833333334, magvariation: nil, satelites: 6, speed: 0.5556, time: ~T[18:33:52.000000]}
2017-07-20 18:33:53.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405053333333335, -85.40084166666666, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 253.05, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405053333333335, longitude: -85.40084166666666, magvariation: nil, satelites: 6, speed: 0.77784, time: ~T[18:33:53.000000]}
2017-07-20 18:33:55.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405051666666665, -85.400845, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 257.75, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405051666666665, longitude: -85.400845, magvariation: nil, satelites: 6, speed: 0.50004, time: ~T[18:33:55.000000]}
2017-07-20 18:33:56.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405051666666665, -85.40084666666667, 265.7, 6, 1.53 #, %XGPS.GpsData{altitude: {265.7, :meter}, angle: 268.51, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.53, latitude: 42.405051666666665, longitude: -85.40084666666667, magvariation: nil, satelites: 6, speed: 0.38892, time: ~T[18:33:56.000000]}
